OTU ID,HO0776.448,HO0776.022,HO0776.407,HO0776.267,HO0776.326,HO0776.339,HO0776.026,HO0776.315,HO0776.282,HO0776.396,HO0776.338,HO0776.272,HO0776.306,HO0776.253,HO0776.018,HO0776.268,HO0776.307,HO0776.345,HO0776.126,HO0776.096,HO0776.094,HO0776.138,HO0776.447,HO0776.176,HO0776.186,HO0776.ATCC.1003,HO0776.240,HO0776.225,HO0776.180,HO0776.232,HO0776.131,HO0776.311,HO0776.385,HO0776.FAECAL,HO0776.192,HO0776.219,HO0776.357,HO0776.037,HO0776.196,HO0776.217,HO0776.300,HO0776.210,HO0776.218,HO0776.054,HO0776.444,HO0776.452,HO0776.435,HO0776.128,HO0776.004,HO0776.122,HO0776.276,HO0776.293,HO0776.403,HO0776.ATCC.1004,HO0776.312,HO0776.380,HO0776.044,HO0776.203,HO0776.042,HO0776.313,HO0776.375,HO0776.393,HO0776.051,HO0776.208,HO0776.076,HO0776.365,HO0776.MOCK.1.2,HO0776.negative,OTU ID_dup
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Alicyclobacillus;s__Alicyclobacillus_herbarius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__ALICYCLOBACILLACEAE;G__ALICYCLOBACILLUS;S__ALICYCLOBACILLUS_HERBARIUS
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Alicyclobacillus;s__Alicyclobacillus_hesperidum,5.96E-06,2.98E-06,2.09E-05,2.98E-06,2.98E-06,0,0,0,0,2.98E-06,5.97E-06,0,2.98E-06,0,0,0,2.98E-06,2.98E-06,0,0,2.98E-06,0,0,0,0,0,2.98E-06,8.95E-06,2.98E-06,8.95E-06,0,2.98E-06,8.95E-06,0,0,0,2.98E-06,2.98E-06,8.95E-06,0,0,0,2.98E-06,2.98E-06,0,8.95E-06,0,0,0,0,0,5.97E-06,0,0,2.98E-06,1.19E-05,2.98E-06,0,0,8.95E-06,0,0,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__ALICYCLOBACILLACEAE;G__ALICYCLOBACILLUS;S__ALICYCLOBACILLUS_HESPERIDUM
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Alicyclobacillus;s__Alicyclobacillus_macrosporangiidus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97E-06,0,0,0,0,0,0,0,0,0,5.97E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__ALICYCLOBACILLACEAE;G__ALICYCLOBACILLUS;S__ALICYCLOBACILLUS_MACROSPORANGIIDUS
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Kyrpidia;s__Kyrpidia_tusciae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19E-05,2.98E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__ALICYCLOBACILLACEAE;G__KYRPIDIA;S__KYRPIDIA_TUSCIAE
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Alkalibacillus;s__Alkalibacillus_haloalkaliphilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__ALKALIBACILLUS;S__ALKALIBACILLUS_HALOALKALIPHILUS
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Amphibacillus;s__Amphibacillus_jilinensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09E-05,0,0,0,5.97E-06,0,0,0,0,4.17E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.95E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__AMPHIBACILLUS;S__AMPHIBACILLUS_JILINENSIS
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Amphibacillus;s__Amphibacillus_xylanus,0,0,0,0,0,0,0,0,8.95E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__AMPHIBACILLUS;S__AMPHIBACILLUS_XYLANUS
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anoxybacillus;s__Anoxybacillus_gonensis,0,0,0,0,0,0,0,0,0,0,0,0,2.98E-06,0,0,0,2.98E-06,0,0,0,0,0,5.97E-06,5.97E-06,0,0,0,0,0,0,0,2.98E-06,2.98E-06,0,2.98E-06,0,2.98E-06,0,0,0,0,5.96E-06,0,0,5.97E-06,0,0,0,0,0,0,0,5.96E-06,0,2.98E-06,0,0,0,0,1.49E-05,0,5.07E-05,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__ANOXYBACILLUS;S__ANOXYBACILLUS_GONENSIS
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anoxybacillus;s__Anoxybacillus_tepidamans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__ANOXYBACILLUS;S__ANOXYBACILLUS_TEPIDAMANS
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_acidiproducens,0,0,2.98E-05,2.98E-06,2.39E-05,0,0,0,8.95E-06,5.97E-06,0,2.39E-05,2.98E-06,8.95E-06,5.96E-06,5.96E-06,1.79E-05,8.95E-06,0,8.95E-06,2.98E-05,1.49E-05,3.58E-05,5.97E-06,0,2.98E-06,2.98E-06,2.98E-06,5.97E-06,0,5.96E-06,0,2.09E-05,0,5.37E-05,0,2.09E-05,0,1.19E-05,0,0,1.19E-05,2.98E-06,8.95E-06,2.98E-06,1.49E-05,0,2.98E-06,0,8.95E-06,0,1.19E-05,7.46E-05,0,0,0,0,0,0,2.98E-05,2.09E-05,2.39E-05,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__BACILLUS;S__BACILLUS_ACIDIPRODUCENS
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_alveayuensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__BACILLUS;S__BACILLUS_ALVEAYUENSIS
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_amyloliquefaciens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__BACILLUS;S__BACILLUS_AMYLOLIQUEFACIENS
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_andreraoultii,2.39E-05,1.49E-05,0.0002595465,2.98E-05,2.98E-05,2.09E-05,0.000170028,9.55E-05,6.26E-05,6.56E-05,2.68E-05,3.58E-05,3.28E-05,5.07E-05,5.96E-06,0.0001550818,5.07E-05,2.39E-05,2.68E-05,2.68E-05,3.88E-05,4.77E-05,3.58E-05,1.19E-05,5.97E-06,2.98E-05,4.47E-05,6.86E-05,2.39E-05,4.47E-05,1.49E-05,1.49E-05,8.35E-05,0,9.25E-05,0.000125274,6.26E-05,4.47E-05,3.88E-05,8.95E-06,0,5.96E-05,2.39E-05,2.98E-05,6.86E-05,9.55E-05,0.0004205791,8.95E-06,8.95E-06,1.49E-05,1.79E-05,4.18E-05,5.07E-05,0,2.39E-05,2.68E-05,2.68E-05,0,5.97E-06,6.86E-05,7.16E-05,5.07E-05,1.49E-05,2.09E-05,0.000101415,5.96E-06,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__BACILLUS;S__BACILLUS_ANDRERAOULTII
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_anthracis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97E-06,0.001112649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.95E-06,0,0,0,0,0,0,0,0,0,0,5.96E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__BACILLUS;S__BACILLUS_ANTHRACIS
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_azotoformans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__BACILLUS;S__BACILLUS_AZOTOFORMANS
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_badius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__BACILLUS;S__BACILLUS_BADIUS
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_bataviensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.95E-06,0,0,0,0,0,0,0,0,0,0,0,0,2.98E-06,0,0,0,0,0,2.98E-06,0,0,0,0,0,0,0,2.98E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__BACILLUS;S__BACILLUS_BATAVIENSIS
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_bogoriensis,0.0003489319,0.0002595218,6.26E-05,3.58E-05,0.0002475853,0.0003191781,0.0001073861,2.98E-05,0.0001879139,2.68E-05,0.0002595295,5.96E-05,4.18E-05,6.56E-05,0.0001640136,0.0001908699,8.95E-05,0.0001521366,1.19E-05,0.0002147837,0.0003848506,0.0003071931,4.47E-05,0.0002654616,0.0002893493,0,0.0005874635,8.35E-05,6.26E-05,0,0.0009722086,0.0001998217,8.35E-05,8.95E-05,0.0001550984,6.26E-05,0.0001372049,5.37E-05,9.84E-05,4.77E-05,8.95E-06,6.56E-05,0.0001342338,0.000217772,5.97E-05,0.0001789827,0,0.0002684668,0.0001849079,0.0002117343,0,2.98E-06,0.0007157321,0,5.37E-05,0,0.0011005004,8.95E-06,3.88E-05,2.98E-05,5.97E-05,0.0001252789,6.26E-05,5.97E-06,0.0006084902,1.19E-05,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__BACILLUS;S__BACILLUS_BOGORIENSIS
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_cecembensis,0,0,8.95E-06,0,0,0,0,0,0,0,0,2.98E-06,0,0,0,5.96E-06,2.98E-06,0,0,0,0,0,5.97E-06,0,0,0,8.95E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98E-06,0,0,2.98E-06,0,0,0,0,2.98E-06,0,0,0,0,0,0,2.98E-06,0,5.97E-06,5.97E-06,0,0,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__BACILLUS;S__BACILLUS_CECEMBENSIS
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_cellulosilyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79E-05,0,0,0,0,0,0,2.98E-06,0,0,0,5.97E-06,0,0,0,0,0,2.98E-06,2.98E-06,0,0,2.98E-06,0,0,0,0,0,0,0,0,0,2.98E-06,0,0,0,0,5.96E-06,0,0,0,0,5.97E-06,0,2.98E-06,0,0,0,0,0,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__BACILLUS;S__BACILLUS_CELLULOSILYTICUS
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_cereus,0,0,4.18E-05,5.97E-06,0,2.98E-06,0,0,0,0,0,0,0,0,0,0,5.96E-06,0,0,0,0,2.98E-06,0,0,0,0.0011335298,2.98E-06,0,0,2.98E-06,0,0,0,0,2.98E-06,0,0,0,0,0,0,5.96E-06,0,0,8.95E-06,0,0,2.98E-06,0,0,0,0,0,0,0,0,0,0,0,8.95E-06,0,0,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__BACILLUS;S__BACILLUS_CEREUS
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_cihuensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__BACILLUS;S__BACILLUS_CIHUENSIS
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_clausii,1.49E-05,0,0,0,0,2.98E-06,0,0,0,0,0,0,0,0,0,5.96E-06,0,0,0,0,2.98E-06,0,0,2.98E-06,0,0,5.07E-05,2.09E-05,2.98E-06,0,0,2.98E-06,0,0,5.97E-06,0,0,5.96E-06,2.98E-06,2.98E-06,0,2.98E-06,0,2.98E-06,8.95E-06,5.97E-06,0,0,0,2.98E-06,0,2.98E-06,0,0,0,0,0,0,0,2.98E-06,5.97E-06,0,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__BACILLUS;S__BACILLUS_CLAUSII
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_coagulans,2.98E-06,0,5.07E-05,0,0,0,1.49E-05,2.98E-05,2.68E-05,2.98E-06,0,1.19E-05,0,3.28E-05,1.79E-05,1.79E-05,0,0,0,0,2.98E-06,5.96E-06,5.97E-06,0,5.07E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96E-06,2.98E-06,2.98E-06,0,5.67E-05,2.98E-06,0.0001133476,0,0,5.96E-06,7.16E-05,0,2.39E-05,0,2.09E-05,1.19E-05,0,1.19E-05,2.98E-06,1.79E-05,0,2.39E-05,4.77E-05,5.97E-06,0,1.19E-05,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__BACILLUS;S__BACILLUS_COAGULANS
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_coahuilensis,0,0,0,0,0,2.98E-06,0,0,0,0,0,0,0,8.95E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__BACILLUS;S__BACILLUS_COAHUILENSIS
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_cytotoxicus,0,0,2.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,5.96E-06,5.96E-06,2.98E-06,0,2.98E-06,8.95E-06,5.96E-06,5.97E-06,2.98E-06,0,2.09E-05,0,0,0,0,0,2.98E-06,2.98E-06,0,2.98E-06,0,5.97E-06,0,2.98E-06,0,0,1.79E-05,0,0,5.97E-06,0,0,0,2.98E-06,5.96E-06,0,0,0,0,0,0,0,0,0,8.95E-06,2.09E-05,0,0,5.97E-06,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__BACILLUS;S__BACILLUS_CYTOTOXICUS
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_dielmoensis,0,0,0,0,0,2.98E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__BACILLUS;S__BACILLUS_DIELMOENSIS
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_endophyticus,0,0,0.0002386635,3.88E-05,7.76E-05,8.95E-05,9.25E-05,2.98E-05,7.16E-05,2.98E-06,8.95E-06,0.0001550744,1.49E-05,0.0001401684,5.07E-05,6.26E-05,0.0001282281,6.86E-05,5.97E-06,5.67E-05,0.0001640836,0.0001163158,0.0002207071,0.0001163259,7.76E-05,0,5.96E-05,2.98E-06,2.39E-05,4.47E-05,5.96E-06,2.98E-06,0.000137234,2.98E-06,0.0003758154,2.98E-05,9.84E-05,2.98E-06,3.58E-05,2.98E-06,3.88E-05,0.0001341818,9.55E-05,3.58E-05,0.0001789955,4.47E-05,5.67E-05,3.58E-05,5.96E-06,0.0002147164,5.37E-05,7.46E-05,0.0001729686,0,0.0001044028,3.88E-05,1.79E-05,2.68E-05,5.37E-05,0.0004265893,0.0003728194,0.0004772529,3.28E-05,0,0.000101415,3.58E-05,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__BACILLUS;S__BACILLUS_ENDOPHYTICUS
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_farraginis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__BACILLUS;S__BACILLUS_FARRAGINIS
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_fordii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__BACILLUS;S__BACILLUS_FORDII
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_ginsengihumi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19E-05,0,0,0,0,2.98E-06,0,0,0,0,0,0,0,0,0,2.98E-06,0,0,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__BACILLUS;S__BACILLUS_GINSENGIHUMI
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_gobiensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98E-06,0,0,0,2.98E-06,0,0,0,5.97E-06,0,2.98E-06,0,0,0,0,0,0,0,0,0,2.98E-06,0,0,0,0,2.98E-06,0,0,0,0,0,0,0,8.95E-06,0,0,5.96E-06,0,2.98E-06,0,0,0,0,8.95E-06,5.97E-06,0,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__BACILLUS;S__BACILLUS_GOBIENSIS
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_hemicellulosilyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96E-06,0,0,0,0,0,0,0,0,0,0,0,2.98E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__BACILLUS;S__BACILLUS_HEMICELLULOSILYTICUS
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_humi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__BACILLUS;S__BACILLUS_HUMI
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_indicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__BACILLUS;S__BACILLUS_INDICUS
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_infantis,0,0,0,0,0,0,0,0,0,0,0,0,5.97E-06,8.95E-06,5.96E-06,0,0,8.95E-06,0,2.98E-06,2.09E-05,0,5.97E-06,5.97E-06,0,0,0,0,0,0,1.49E-05,2.98E-06,8.95E-06,0,1.19E-05,0,0,0,2.98E-06,0,0,5.96E-06,2.98E-06,2.98E-06,2.68E-05,0,0,0,0,0,0,0,1.49E-05,0,0,0,0,8.95E-06,0,1.49E-05,0,1.19E-05,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__BACILLUS;S__BACILLUS_INFANTIS
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_jeddahensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98E-06,0,0,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__BACILLUS;S__BACILLUS_JEDDAHENSIS
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_koreensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__BACILLUS;S__BACILLUS_KOREENSIS
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_licheniformis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97E-06,0,0,0,0,0,0,0,K__BACTERIA;P__FIRMICUTES;C__BACILLI;O__BACILLALES;F__BACILLACEAE;G__BACILLUS;S__BACILLUS_LICHENIFORMIS
